city,zip,state
Twistetal,34477,Hessen
Twistringen,27239,Niedersachsen
Tyrlaching,84558,Bayern
Übach-Palenberg,52531,Nordrhein-Westfalen
Übereisenbach,54689,Rheinland-Pfalz
Überherrn,66802,Saarland
Überlingen,88662,Baden-Württemberg
Übersee,83236,Bayern
Ubstadt-Weiher,76698,Baden-Württemberg
Uchte,31600,Niedersachsen
Üchtelhausen,97532,Bayern
Uckerfelde,17291,Brandenburg
Ückeritz,17459,Mecklenburg-Vorpommern
Uckerland,17337,Brandenburg
Udenheim,55288,Rheinland-Pfalz
Uder,37318,Thüringen
Üdersdorf,54552,Rheinland-Pfalz
Udestedt,99198,Thüringen
Udler,54552,Rheinland-Pfalz
Uebigau-Wahrenbrück,04895,Brandenburg
Uebigau-Wahrenbrück,04924,Brandenburg
Uebigau-Wahrenbrück,04938,Brandenburg
Ueckermünde,17373,Mecklenburg-Vorpommern
Uedem,47589,Nordrhein-Westfalen
Uehlfeld,91486,Bayern
Uehrde,38170,Niedersachsen
Uelitz,19077,Mecklenburg-Vorpommern
Uelsby,24860,Schleswig-Holstein
Uelsen,49843,Niedersachsen
Uelversheim,55278,Rheinland-Pfalz
Uelvesbüll,25889,Schleswig-Holstein
Uelzen,29525,Niedersachsen
Uersfeld,56767,Rheinland-Pfalz
Ueß,56767,Rheinland-Pfalz
Uetersen,25436,Schleswig-Holstein
Uettingen,97292,Bayern
Uetze,31311,Niedersachsen
Uffenheim,97215,Bayern
Uffing am Staffelsee,82449,Bayern
Uhingen,73066,Baden-Württemberg
Uhldingen-Mühlhofen,88690,Baden-Württemberg
Uhler,56290,Rheinland-Pfalz
Ühlingen-Birkendorf,79777,Baden-Württemberg
Uhlstädt-Kirchhasel,07407,Thüringen
Ulm,89073,Baden-Württemberg
Ulm,89075,Baden-Württemberg
Ulm,89077,Baden-Württemberg
Ulm,89079,Baden-Württemberg
Ulm,89081,Baden-Württemberg
Ulm,89160,Baden-Württemberg
Ulmen,56766,Rheinland-Pfalz
Ulmet,66887,Rheinland-Pfalz
Ulrichstein,35327,Hessen
Ulsnis,24897,Schleswig-Holstein
Umkirch,79224,Baden-Württemberg
Ummanz,18569,Mecklenburg-Vorpommern
Ummendorf,39365,Sachsen-Anhalt
Ummendorf,88444,Baden-Württemberg
Ummern,29369,Niedersachsen
Ummerstadt,98663,Thüringen
Umpferstedt,99441,Thüringen
Undeloh,21274,Niedersachsen
Undeloh,29640,Niedersachsen
Undenheim,55278,Rheinland-Pfalz
Ungerhausen,87781,Bayern
Unkel,53572,Rheinland-Pfalz
Unkenbach,67823,Rheinland-Pfalz
Unlingen,88527,Baden-Württemberg
Unna,59423,Nordrhein-Westfalen
Unna,59425,Nordrhein-Westfalen
Unna,59427,Nordrhein-Westfalen
Unnau,57648,Rheinland-Pfalz
Unsleben,97618,Bayern
Unstrut-Hainich,99991,Thüringen
Unstruttal,99974,Thüringen
Unstruttal,99976,Thüringen
Unterammergau,82497,Bayern
Unterbodnitz,07646,Thüringen
Unterbreizbach,36414,Thüringen
Unterdießen,86944,Bayern
Unterdietfurt,84339,Bayern
Unteregg,87782,Bayern
Untereisesheim,74257,Baden-Württemberg
Unterensingen,72669,Baden-Württemberg
Unterföhring,85774,Bayern
Untergriesbach,94107,Bayern
Untergruppenbach,74199,Baden-Württemberg
Unterhaching,82008,Bayern
Unterjeckenbach,67746,Rheinland-Pfalz
Unterkirnach,78089,Baden-Württemberg
Unterleinleiter,91364,Bayern
Untermarchtal,89617,Baden-Württemberg
Untermaßfeld,98617,Thüringen
Untermeitingen,86836,Bayern
Untermerzbach,96190,Bayern
Untermünkheim,74547,Baden-Württemberg
Unterneukirchen,84579,Bayern
Unterpleichfeld,97294,Bayern
Unterreichenbach,75399,Baden-Württemberg
Unterreit,83567,Bayern
Unterroth,89299,Bayern
Unterschleißheim,85716,Bayern
Unterschneidheim,73485,Baden-Württemberg
Unterschwaningen,91743,Bayern
Untershausen,56412,Rheinland-Pfalz
Untersiemau,96253,Bayern
Unterspreewald,15910,Brandenburg
Unterstadion,89619,Baden-Württemberg
Untersteinach,95369,Bayern
Unterthingau,87647,Bayern
Unterwachingen,89597,Baden-Württemberg
Unterwaldhausen,88379,Baden-Württemberg
Unterweißbach,98744,Thüringen
Unterwellenborn,07333,Thüringen
Unterwössen,83246,Bayern
Untrasried,87496,Bayern
Unzenberg,55483,Rheinland-Pfalz
Upahl,23936,Mecklenburg-Vorpommern
Upgant-Schott,26529,Niedersachsen
Uphusum,25923,Schleswig-Holstein
Uplengen,26670,Niedersachsen
Uppershausen,54673,Rheinland-Pfalz
Urbach,73655,Baden-Württemberg
Urbach,73660,Baden-Württemberg
Urbach,56317,Rheinland-Pfalz
Urbach,99765,Thüringen
Urbar,56182,Rheinland-Pfalz
Urbar,55430,Rheinland-Pfalz
Urleben,99955,Thüringen
Urmersbach,56761,Rheinland-Pfalz
Urmitz,56220,Rheinland-Pfalz
Ursberg,86513,Bayern
Urschmitt,56825,Rheinland-Pfalz
Ursensollen,92289,Bayern
Urspringen,97857,Bayern
Ürzig,54539,Rheinland-Pfalz
Usch,54655,Rheinland-Pfalz
Usedom,17406,Mecklenburg-Vorpommern
Userin,17237,Mecklenburg-Vorpommern
Usingen,61250,Hessen
Uslar,37170,Niedersachsen
Ustersbach,86514,Bayern
Utarp,26556,Niedersachsen
Utecht,19217,Mecklenburg-Vorpommern
Utendorf,98617,Thüringen
Utersum,25938,Schleswig-Holstein
Utscheid,54675,Rheinland-Pfalz
Uttenreuth,91080,Bayern
Uttenweiler,88524,Baden-Württemberg
Üttfeld,54619,Rheinland-Pfalz
Utting am Ammersee,86919,Bayern
Utzedel,17111,Mecklenburg-Vorpommern
Utzenfeld,79694,Baden-Württemberg
Utzenhain,56291,Rheinland-Pfalz
Utzerath,54552,Rheinland-Pfalz
Üxheim,54579,Rheinland-Pfalz
Vaale,25572,Schleswig-Holstein
Vaale,25594,Schleswig-Holstein
Vaalermoor,25594,Schleswig-Holstein
Vacha,36404,Thüringen
Vachdorf,98617,Thüringen
Vachendorf,83377,Bayern
Vahlberg,38170,Niedersachsen
Vahlbruch,37647,Niedersachsen
Vahlde,27389,Niedersachsen
Vaihingen an der Enz,71665,Baden-Württemberg
Vallendar,56179,Rheinland-Pfalz
Valley,83626,Bayern
Valwig,56812,Rheinland-Pfalz
Varel,26316,Niedersachsen
Varrel,27259,Niedersachsen
Vastorf,21397,Niedersachsen
Vaterstetten,85591,Bayern
Vaterstetten,85598,Bayern
Vaterstetten,85599,Bayern
Vaterstetten,85622,Bayern
Vaterstetten,85646,Bayern
Vechelde,38159,Niedersachsen
Vechta,49377,Niedersachsen
Veelböken,19205,Mecklenburg-Vorpommern
Veilsdorf,98669,Thüringen
Veitsbronn,90587,Bayern
Veitshöchheim,97209,Bayern
Veitsrodt,55758,Rheinland-Pfalz
Velbert,42549,Nordrhein-Westfalen
Velbert,42551,Nordrhein-Westfalen
Velbert,42553,Nordrhein-Westfalen
Velbert,42555,Nordrhein-Westfalen
Velburg,92355,Bayern
Velden,84149,Bayern
Velden,91235,Bayern
Veldenz,54472,Rheinland-Pfalz
Velen,46342,Nordrhein-Westfalen
Velgast,18469,Mecklenburg-Vorpommern
Vellahn,19260,Mecklenburg-Vorpommern
Vellberg,74541,Baden-Württemberg
Vellmar,34246,Hessen
Velpke,38458,Niedersachsen
Velten,16727,Brandenburg
Veltheim,38173,Niedersachsen
Vendersheim,55578,Rheinland-Pfalz
Venningen,67482,Rheinland-Pfalz
Ventschow,19417,Mecklenburg-Vorpommern
Verchen,17111,Mecklenburg-Vorpommern
Verden (Aller),27283,Niedersachsen
Veringenstadt,72519,Baden-Württemberg
Verl,33415,Nordrhein-Westfalen
Versmold,33775,Nordrhein-Westfalen
Vestenbergsgreuth,91487,Bayern
Vetschau/Spreewald,03226,Brandenburg
Vettelschoß,53560,Rheinland-Pfalz
Vettweiß,52391,Nordrhein-Westfalen
Viechtach,94234,Bayern
Vielank,19303,Mecklenburg-Vorpommern
Vielbach,56244,Rheinland-Pfalz
Vielitzsee,16835,Brandenburg
Vierden,27419,Niedersachsen
Viereck,17309,Mecklenburg-Vorpommern
Viereth-Trunstadt,96191,Bayern
Vierherrenborn,54314,Rheinland-Pfalz
Vierhöfen,21444,Niedersachsen
Vierkirchen,85256,Bayern
Vierkirchen,02894,Sachsen
Vierlinden,15306,Brandenburg
Viernheim,68519,Hessen
Viersen,41747,Nordrhein-Westfalen
Viersen,41748,Nordrhein-Westfalen
Viersen,41749,Nordrhein-Westfalen
Viersen,41751,Nordrhein-Westfalen
Vilgertshofen,86946,Bayern
Villenbach,86637,Bayern
Villingendorf,78667,Baden-Württemberg
Villingen-Schwenningen,78048,Baden-Württemberg
Villingen-Schwenningen,78050,Baden-Württemberg
Villingen-Schwenningen,78052,Baden-Württemberg
Villingen-Schwenningen,78054,Baden-Württemberg
Villingen-Schwenningen,78056,Baden-Württemberg
Villmar,65606,Hessen
Vilsbiburg,84137,Bayern
Vilseck,92249,Bayern
Vilsheim,84186,Bayern
Vilshofen an der Donau,94474,Bayern
Vinningen,66957,Rheinland-Pfalz
Viöl,25884,Schleswig-Holstein
Virneburg,56729,Rheinland-Pfalz
Visbek,49429,Niedersachsen
Visselhövede,27374,Niedersachsen
Vlotho,32602,Nordrhein-Westfalen
Voerde (Niederrhein),46562,Nordrhein-Westfalen
Vogelsang,15890,Brandenburg
Vogelsang-Warsin,17375,Mecklenburg-Vorpommern
Vogelsberg,99610,Thüringen
Vögelsen,21360,Niedersachsen
Vogt,88267,Baden-Württemberg
Vogtareuth,83569,Bayern
Vogtei,99986,Thüringen
Vogtsburg im Kaiserstuhl,79235,Baden-Württemberg
Vohburg an der Donau,85088,Bayern
Vohenstrauß,92648,Bayern
Vöhl,34516,Hessen
Vöhrenbach,78147,Baden-Württemberg
Vöhringen,89269,Bayern
Vöhringen,72189,Baden-Württemberg
Voigtsdorf,17349,Mecklenburg-Vorpommern
Volkach,97332,Bayern
Volkenschwand,84106,Bayern
Volkerode,37308,Thüringen
Völkersweiler,76857,Rheinland-Pfalz
Volkertshausen,78269,Baden-Württemberg
Volkerzen,57612,Rheinland-Pfalz
Volkesfeld,56745,Rheinland-Pfalz
Völklingen,66333,Saarland
Volkmannsdorf,07924,Thüringen
Volkmarsen,34471,Hessen
Vollersode,27729,Niedersachsen
Vollersroda,99438,Thüringen
Vollerwiek,25836,Schleswig-Holstein
Vollmersbach,55758,Rheinland-Pfalz
Vollmershain,04626,Thüringen
Vollmersweiler,76744,Rheinland-Pfalz
Vollrathsruhe,17194,Mecklenburg-Vorpommern
Vollstedt,25821,Schleswig-Holstein
Völpke,39393,Sachsen-Anhalt
Völschow,17129,Mecklenburg-Vorpommern
Volsemenhusen,25693,Schleswig-Holstein
Voltlage,49599,Niedersachsen
Volxheim,55546,Rheinland-Pfalz
Vorbach,95519,Bayern
Vorbeck,18258,Mecklenburg-Vorpommern
Vorderweidenthal,76889,Rheinland-Pfalz
Vordorf,38533,Niedersachsen
Vorra,91247,Bayern
Vörstetten,79279,Baden-Württemberg
Vorwerk,27412,Niedersachsen
Vreden,48691,Nordrhein-Westfalen
Vrees,49757,Niedersachsen
Waabs,24369,Schleswig-Holstein
Waake,37136,Niedersachsen
Waakirchen,83666,Bayern
Waal,86875,Bayern
Wabern,34590,Hessen
Wachau,01454,Sachsen
Wachenheim,67591,Rheinland-Pfalz
Wachenheim an der Weinstraße,67157,Rheinland-Pfalz
Wachenroth,96193,Bayern
Wachstedt,37359,Thüringen
Wachtberg,53343,Nordrhein-Westfalen
Wachtendonk,47669,Nordrhein-Westfalen
Wächtersbach,63607,Hessen
Wacken,25596,Schleswig-Holstein
Wackerow,17498,Mecklenburg-Vorpommern
Wackersberg,83646,Bayern
Wackersdorf,92442,Bayern
Waddeweitz,29496,Niedersachsen
Wadern,66687,Saarland
Wadersloh,59329,Nordrhein-Westfalen
Wadgassen,66787,Saarland
Waffenbrunn,93494,Bayern
Wagenfeld,49419,Niedersachsen
Wagenhausen,56826,Rheinland-Pfalz
Wagenhoff,38559,Niedersachsen
Wagersrott,24392,Schleswig-Holstein
Waghäusel,68753,Baden-Württemberg
Waging am See,83329,Bayern
Wahlbach,55494,Rheinland-Pfalz
Wahlenau,55491,Rheinland-Pfalz
Wahlhausen,37318,Thüringen
Wahlheim,55234,Rheinland-Pfalz
Wahlrod,57614,Rheinland-Pfalz
Wahlstedt,23812,Schleswig-Holstein
Wahlstorf,24211,Schleswig-Holstein
Wahnwegen,66909,Rheinland-Pfalz
Wahrenholz,29399,Niedersachsen
Waiblingen,71332,Baden-Württemberg
Waiblingen,71334,Baden-Württemberg
Waiblingen,71336,Baden-Württemberg
Waibstadt,74915,Baden-Württemberg
Waidhaus,92726,Bayern
Waidhofen,86579,Bayern
Waigandshain,56477,Rheinland-Pfalz
Waigolshausen,97534,Bayern
Wain,88489,Baden-Württemberg
Wain,89165,Baden-Württemberg
Waischenfeld,91344,Bayern
Wakendorf I,23845,Schleswig-Holstein
Wakendorf II,24558,Schleswig-Holstein
Walchum,26907,Niedersachsen
Wald,87616,Bayern
Wald,93192,Bayern
Wald,88639,Baden-Württemberg
Waldachtal,72178,Baden-Württemberg
Waldalgesheim,55425,Rheinland-Pfalz
Waldaschaff,63857,Bayern
Waldböckelheim,55596,Rheinland-Pfalz
Waldbreitbach,56588,Rheinland-Pfalz
Waldbröl,51545,Nordrhein-Westfalen
Waldbronn,76337,Baden-Württemberg
Waldbrunn,97295,Bayern
Waldbrunn,65620,Hessen
Waldbrunn,69429,Baden-Württemberg
Waldburg,88289,Baden-Württemberg
Waldbüttelbrunn,97297,Bayern
Walddorfhäslach,72141,Baden-Württemberg
Waldeck,34513,Hessen
Waldeck,07646,Thüringen
Waldems,65529,Hessen
Waldenbuch,71111,Baden-Württemberg
Waldenburg,74638,Baden-Württemberg
Waldenburg,08396,Sachsen
Walderbach,93194,Bayern
Waldershof,95679,Bayern
Waldesch,56323,Rheinland-Pfalz
Waldfeucht,52525,Nordrhein-Westfalen
Waldfischbach-Burgalben,67714,Rheinland-Pfalz
Waldgrehweiler,67822,Rheinland-Pfalz
Waldhambach,76857,Rheinland-Pfalz
Waldheim,04736,Sachsen
Waldhof-Falkenstein,54673,Rheinland-Pfalz
Waldhufen,02906,Sachsen
Waldkappel,37284,Hessen
Waldkirch,79183,Baden-Württemberg
Waldkirchen,94065,Bayern
Waldkraiburg,84478,Bayern
Waldlaubersheim,55444,Rheinland-Pfalz
Waldleiningen,67693,Rheinland-Pfalz
Wald-Michelbach,69483,Hessen
Waldmohr,66914,Rheinland-Pfalz
Waldmühlen,56479,Rheinland-Pfalz
Waldmünchen,93449,Bayern
Waldorf,53498,Rheinland-Pfalz
Waldrach,54320,Rheinland-Pfalz
Waldrohrbach,76857,Rheinland-Pfalz
Waldsassen,95652,Bayern
Waldsee,67165,Rheinland-Pfalz
Waldshut-Tiengen,79761,Baden-Württemberg
Waldsieversdorf,15377,Brandenburg
Waldsolms,35647,Hessen
Waldstetten,89367,Bayern
Waldstetten,73550,Baden-Württemberg
Waldthurn,92727,Bayern
Waldweiler,54429,Rheinland-Pfalz
Walhausen,56865,Rheinland-Pfalz
Walheim,74399,Baden-Württemberg
Walkendorf,17179,Mecklenburg-Vorpommern
Walkenried,37445,Niedersachsen
Walkertshofen,86877,Bayern
Walksfelde,23896,Schleswig-Holstein
Walldorf,69190,Baden-Württemberg
Walldürn,63928,Baden-Württemberg
Walldürn,74731,Baden-Württemberg
Wallen,25788,Schleswig-Holstein
Wallenborn,54570,Rheinland-Pfalz
Wallendorf,54675,Rheinland-Pfalz
Wallenfels,96346,Bayern
Wallenhorst,49134,Niedersachsen
Wallerfangen,66798,Saarland
Wallerfing,94574,Bayern
Wallersdorf,94522,Bayern
Wallersheim,54597,Rheinland-Pfalz
Wallerstein,86757,Bayern
Wallertheim,55578,Rheinland-Pfalz
Wallgau,82499,Bayern
Wallhalben,66917,Rheinland-Pfalz
Wallhausen,74599,Baden-Württemberg
Wallhausen,55595,Rheinland-Pfalz
Wallhausen,06528,Sachsen-Anhalt
Wallmenroth,57584,Rheinland-Pfalz
Wallmerod,56414,Rheinland-Pfalz
Wallmoden,38729,Niedersachsen
Wallsbüll,24980,Schleswig-Holstein
Wallscheid,54531,Rheinland-Pfalz
Wallstawe,29413,Sachsen-Anhalt
Walluf,65396,Hessen
Walow,17209,Mecklenburg-Vorpommern
Walpernhain,07613,Thüringen
Walpertskirchen,85469,Bayern
Walschleben,99189,Thüringen
Walsdorf,54578,Rheinland-Pfalz
Walsdorf,96194,Bayern
Walshausen,66484,Rheinland-Pfalz
Walsheim,76833,Rheinland-Pfalz
Walsleben,16818,Brandenburg
Walsrode,29664,Niedersachsen
Walsrode,29699,Niedersachsen
Waltenhausen,86480,Bayern
Waltenhofen,87448,Bayern
Walterschen,57632,Rheinland-Pfalz
Waltersdorf,07646,Thüringen
Waltershausen,99880,Thüringen
Walting,85137,Bayern
Waltrop,45731,Nordrhein-Westfalen
Walzbachtal,75045,Baden-Württemberg
Wanderup,24997,Schleswig-Holstein
Wandlitz,16348,Brandenburg
Wanfried,37281,Hessen
Wang,85368,Bayern
Wangelau,21483,Schleswig-Holstein
Wangelnstedt,37627,Niedersachsen
Wangels,23758,Schleswig-Holstein
Wangen,73117,Baden-Württemberg
Wangen im Allgäu,88239,Baden-Württemberg
Wangerland,26434,Niedersachsen
Wangerooge,26486,Niedersachsen
Wankendorf,24601,Schleswig-Holstein
Wanna,21776,Niedersachsen
Wannweil,72827,Baden-Württemberg
Wanzleben-Börde,39164,Sachsen-Anhalt
Wapelfeld,24594,Schleswig-Holstein
Warberg,38378,Niedersachsen
Warburg,34414,Nordrhein-Westfalen
Wardenburg,26203,Niedersachsen
Warder,24646,Schleswig-Holstein
Wardow,18299,Mecklenburg-Vorpommern
Warendorf,48231,Nordrhein-Westfalen
Waren (Müritz),17192,Mecklenburg-Vorpommern
Warin,19417,Mecklenburg-Vorpommern
Warlitz,19230,Mecklenburg-Vorpommern
Warlow,19288,Mecklenburg-Vorpommern
Warmensteinach,95485,Bayern
Warmsen,31606,Niedersachsen
Warmsroth,55442,Rheinland-Pfalz
Warnau,24250,Schleswig-Holstein
Warngau,83627,Bayern
Warnkenhagen,17168,Mecklenburg-Vorpommern
Warnow,23936,Mecklenburg-Vorpommern
Warnow,23948,Mecklenburg-Vorpommern
Warnow,18249,Mecklenburg-Vorpommern
Warpe,27333,Niedersachsen
Warrenzin,17111,Mecklenburg-Vorpommern
Warringholz,25560,Schleswig-Holstein
Warsow,19075,Mecklenburg-Vorpommern
Warstein,59581,Nordrhein-Westfalen
Wartenberg,36367,Hessen
Wartenberg,85456,Bayern
Wartenberg-Rohrbach,67681,Rheinland-Pfalz
Warthausen,88447,Baden-Württemberg
Wartmannsroth,97797,Bayern
Warwerort,25761,Schleswig-Holstein
Wasbek,24647,Schleswig-Holstein
Wasbüttel,38553,Niedersachsen
Wäschenbeuren,73116,Baden-Württemberg
Wäschenbeuren,73547,Baden-Württemberg
Wasenbach,56370,Rheinland-Pfalz
Wassenach,56653,Rheinland-Pfalz
Wassenberg,41849,Nordrhein-Westfalen
Wasserburg am Inn,83512,Bayern
Wasserburg (Bodensee),88142,Bayern
Wasserliesch,54332,Rheinland-Pfalz
Wasserlosen,97535,Bayern
Wasserthaleben,99718,Thüringen
Wassertrüdingen,91717,Bayern
Wasungen,98634,Thüringen
Wathlingen,29339,Niedersachsen
Wattenbek,24582,Schleswig-Holstein
Wattendorf,96196,Bayern
Wattenheim,67319,Rheinland-Pfalz
Watzerath,54595,Rheinland-Pfalz
Wawern,54612,Rheinland-Pfalz
Wawern,54441,Rheinland-Pfalz
Waxweiler,54649,Rheinland-Pfalz
Wechingen,86759,Bayern
Wechselburg,09306,Sachsen
Weddelbrook,24576,Schleswig-Holstein
Weddingstedt,25795,Schleswig-Holstein
Wedel,22880,Schleswig-Holstein
Wedemark,30900,Niedersachsen
Wedendorfersee,19217,Mecklenburg-Vorpommern
Weede,23795,Schleswig-Holstein
Weener,26826,Niedersachsen
Wees,24999,Schleswig-Holstein
Weesby,24994,Schleswig-Holstein
Weeze,47652,Nordrhein-Westfalen
Wefensleben,39365,Sachsen-Anhalt
Wegberg,41844,Nordrhein-Westfalen
Wegeleben,38828,Sachsen-Anhalt
Wegscheid,94110,Bayern
Wehingen,78564,Baden-Württemberg
Wehlen,01829,Sachsen
Wehnde,37339,Thüringen
Wehr,56653,Rheinland-Pfalz
Wehr,79664,Baden-Württemberg
Wehrbleck,27259,Niedersachsen
Wehrbleck,49453,Niedersachsen
Wehretal,37287,Hessen
Wehrheim,61273,Hessen
Wehringen,86517,Bayern
Weibern,56745,Rheinland-Pfalz
Weibersbrunn,63879,Bayern
Weichering,86706,Bayern
Weichs,85258,Bayern
Weida,07570,Thüringen
Weiden,55758,Rheinland-Pfalz
Weidenbach,91746,Bayern
Weidenbach,56355,Rheinland-Pfalz
Weidenbach,54570,Rheinland-Pfalz
Weidenberg,95466,Bayern
Weidenhahn,56244,Rheinland-Pfalz
Weiden in der Oberpfalz,92637,Bayern
Weidenstetten,89197,Baden-Württemberg
Weidenthal,67475,Rheinland-Pfalz
Weidhausen b.Coburg,96279,Bayern
Weiding,93495,Bayern
Weiding,92557,Bayern
Weidingen,54636,Rheinland-Pfalz
Weigendorf,91249,Bayern
Weigenheim,97215,Bayern
Weihenzell,91629,Bayern
Weiherhammer,92700,Bayern
Weiherhammer,92729,Bayern
Weihmichl,84107,Bayern
Weikersheim,97990,Baden-Württemberg
Weil,86947,Bayern
Weil am Rhein,79576,Baden-Württemberg
Weilar,36457,Thüringen
Weilbach,63937,Bayern
Weilburg,35781,Hessen
Weil der Stadt,71263,Baden-Württemberg
Weilen unter den Rinnen,72367,Baden-Württemberg
Weiler,56729,Rheinland-Pfalz
Weiler,56825,Rheinland-Pfalz
Weilerbach,67685,Rheinland-Pfalz
Weiler bei Bingen,55413,Rheinland-Pfalz
Weiler bei Monzingen,55627,Rheinland-Pfalz
Weilersbach,91365,Bayern
Weiler-Simmerberg,88171,Bayern
Weilerswist,53919,Nordrhein-Westfalen
Weilheim,79809,Baden-Württemberg
Weilheim an der Teck,73235,Baden-Württemberg
Weilheim in Oberbayern,82362,Bayern
Weil im Schönbuch,71093,Baden-Württemberg
Weilmünster,35789,Hessen
Weilrod,61276,Hessen
Weiltingen,91744,Bayern
Weimar,99423,Thüringen
Weimar,99425,Thüringen
Weimar,99427,Thüringen
Weimar,99428,Thüringen
Weimar (Lahn),35096,Hessen
Weinähr,56379,Rheinland-Pfalz
Weinbach,35796,Hessen
Weinböhla,01689,Sachsen
Weingarten,76356,Baden-Württemberg
Weingarten,88250,Baden-Württemberg
Weingarten (Pfalz),67366,Rheinland-Pfalz
Weinheim,69469,Baden-Württemberg
Weinolsheim,55278,Rheinland-Pfalz
Weinsberg,74189,Baden-Württemberg
Weinsheim,54595,Rheinland-Pfalz
Weinsheim,55595,Rheinland-Pfalz
Weinstadt,71384,Baden-Württemberg
Weira,07806,Thüringen
Weischlitz,08538,Sachsen
Weisel,56348,Rheinland-Pfalz
Weisen,19322,Brandenburg
Weisenbach,76599,Baden-Württemberg
Weisendorf,91085,Bayern
Weisenheim am Berg,67273,Rheinland-Pfalz
Weisenheim am Sand,67256,Rheinland-Pfalz
Weiskirchen,66709,Saarland
Weismain,96260,Bayern
Weissach,71287,Baden-Württemberg
Weissach im Tal,71554,Baden-Württemberg
Weißbach,74679,Baden-Württemberg
Weißbach,07646,Thüringen
Weißdorf,95237,Bayern
Weißenberg - Wóspork,02627,Sachsen
Weißenborn,37299,Hessen
Weißenborn,07639,Thüringen
Weißenborn/Erzgebirge,09600,Sachsen
Weißenbrunn,96369,Bayern
Weißenburg i. Bay.,91781,Bayern
Weißendorf,07950,Thüringen
Weißenfels,06667,Sachsen-Anhalt
Weißenfels,06688,Sachsen-Anhalt
Weißenhorn,89264,Bayern
Weißenohe,91367,Bayern
Weißensberg,88138,Bayern
Weißensee,99631,Thüringen
Weißenstadt,95163,Bayern
Weißenthurm,56575,Rheinland-Pfalz
Weißkeißel - Wuskidź,02957,Sachsen
Weißwasser/O.L. - Běła Woda,02943,Sachsen
Weisweil,79367,Baden-Württemberg
Weitefeld,57586,Rheinland-Pfalz
Weitendorf,19412,Mecklenburg-Vorpommern
Weitenhagen,18461,Mecklenburg-Vorpommern
Weitenhagen,17498,Mecklenburg-Vorpommern
Weitersbach,55624,Rheinland-Pfalz
Weitersborn,55629,Rheinland-Pfalz
Weitersburg,56191,Rheinland-Pfalz
Weiterstadt,64331,Hessen
Weitersweiler,67808,Rheinland-Pfalz
Weitnau,87480,Bayern
Weitramsdorf,96479,Bayern
Welcherath,53539,Rheinland-Pfalz
Welchweiler,66887,Rheinland-Pfalz
Welden,86465,Bayern
Welgesheim,55576,Rheinland-Pfalz
Welkenbach,57644,Rheinland-Pfalz
Welle,21261,Niedersachsen
Wellen,54441,Rheinland-Pfalz
Wellendingen,78669,Baden-Württemberg
Wellheim,91809,Bayern
Welling,56753,Rheinland-Pfalz
Welmbüttel,25782,Schleswig-Holstein
Welschbillig,54298,Rheinland-Pfalz
Welschenbach,56729,Rheinland-Pfalz
Welschneudorf,56412,Rheinland-Pfalz
Welt,25836,Schleswig-Holstein
Welterod,56357,Rheinland-Pfalz
Weltersburg,56459,Rheinland-Pfalz
Welver,59514,Nordrhein-Westfalen
Welzheim,73553,Baden-Württemberg
Welzheim,73635,Baden-Württemberg
Welzheim,73642,Baden-Württemberg
Welzheim,73667,Baden-Württemberg
Welzow,03119,Brandenburg
Wembach,79677,Baden-Württemberg
Wemding,86650,Bayern
Wendeburg,38176,Niedersachsen
Wendelsheim,55234,Rheinland-Pfalz
Wendelstein,90530,Bayern
Wenden,57482,Nordrhein-Westfalen
Wendisch Baggendorf,18513,Mecklenburg-Vorpommern
Wendisch Evern,21403,Niedersachsen
Wendisch Rietz,15864,Brandenburg
Wendlingen am Neckar,73240,Baden-Württemberg
Wendorf,18442,Mecklenburg-Vorpommern
Wendtorf,24235,Schleswig-Holstein
Weng,84187,Bayern
Wennbüttel,25767,Schleswig-Holstein
Wennigsen (Deister),30974,Niedersachsen
Wenningstedt-Braderup (Sylt),25996,Schleswig-Holstein
Wensin,23827,Schleswig-Holstein
Wentorf,23898,Schleswig-Holstein
Wentorf bei Hamburg,21465,Schleswig-Holstein
Wenzenbach,93173,Bayern
Wenzendorf,21279,Niedersachsen
Wenzlow,14778,Brandenburg
Werbach,97956,Baden-Württemberg
Werben,03096,Brandenburg
Werben (Elbe),39539,Sachsen-Anhalt
Werben (Elbe),39615,Sachsen-Anhalt
Werda,08223,Sachsen
Werdau,08412,Sachsen
Werder,19386,Mecklenburg-Vorpommern
Werder,17089,Mecklenburg-Vorpommern
Werder (Havel),14542,Brandenburg
Werdohl,58791,Nordrhein-Westfalen
